0,0.6328125
60,0.67578125
120,0.74609375
180,0.81640625
240,0.66015625
300,0.8125
360,0.76953125
420,0.80859375
480,0.78515625
540,0.83203125
600,0.86328125
660,0.83203125
720,0.765625
780,0.94140625
840,0.88671875
900,0.8984375
960,0.921875
1020,0.97265625
1080,0.875
1140,0.88671875
1200,0.80078125
1260,0.84375
1320,0.84765625
1380,0.83203125
1440,0.859375
1500,0.9140625
1560,0.9375
1620,0.875
1680,0.94140625
1740,0.93359375
1800,0.95703125
1860,0.98828125
1920,0.953125
1980,0.9921875
2040,0.8828125
2100,0.99609375
2160,1.0
2220,1.0
2280,0.98046875
2340,0.99609375
2400,1.0
2460,1.0
2520,1.0
2580,1.0
2640,1.0
2700,1.0
2760,0.99609375
2820,0.99609375
2880,1.0
2940,1.0
3000,1.0
