0,2.2128214836120605
60,0.6573771834373474
120,0.5937947034835815
180,0.6143395900726318
240,0.6266948580741882
300,0.6254604458808899
360,0.623810887336731
420,0.6063143610954285
480,0.6520646214485168
540,0.6211349368095398
600,0.6728885769844055
660,0.6183138489723206
720,0.6385208368301392
780,0.44253310561180115
840,0.3294958472251892
900,0.11041609197854996
960,0.029513057321310043
1020,0.01203705184161663
1080,0.007327871397137642
1140,0.005216128658503294
1200,0.005074260290712118
1260,0.0038497732020914555
1320,0.0034201578237116337
1380,0.0025056754238903522
1440,0.0020668369252234697
1500,0.0018839682452380657
1560,0.001456326455809176
1620,0.0019333155360072851
1680,0.0015380197437480092
1740,0.0011149628553539515
1800,0.0008528500329703093
1860,0.0007975965272635221
1920,0.0007912692381069064
1980,0.0010151735041290522
2040,0.0005199257284402847
2100,0.0005113983061164618
2160,0.000468749349238351
2220,0.00041805626824498177
2280,0.00044060955406166613
2340,0.0014187232591211796
2400,0.0005541860591620207
2460,0.0005285911611281335
2520,0.0006363587453961372
2580,0.0004410826077219099
2640,0.00038424969534389675
2700,0.0003409826895222068
2760,0.0003418750420678407
2820,0.00038033141754567623
2880,0.0003278612275607884
2940,0.0002843105758074671
3000,0.0003840406716335565
