0,0.6618525981903076
60,0.5813692212104797
120,0.48827749490737915
180,0.4466029405593872
240,0.6208868622779846
300,0.4411618411540985
360,0.45624327659606934
420,0.3810415267944336
480,0.44787612557411194
540,0.3342856466770172
600,0.30269357562065125
660,0.32159653306007385
720,0.417579710483551
780,0.21030355989933014
840,0.25151872634887695
900,0.24959072470664978
960,0.19924981892108917
1020,0.15513354539871216
1080,0.2341746687889099
1140,0.21927285194396973
1200,0.2755214273929596
1260,0.21040622889995575
1320,0.2057671993970871
1380,0.24659186601638794
1440,0.2280118465423584
1500,0.14544837176799774
1560,0.11998512595891953
1620,0.18943209946155548
1680,0.12090893089771271
1740,0.13277870416641235
1800,0.08853793144226074
1860,0.07022583484649658
1920,0.0982607901096344
1980,0.03145942464470863
2040,0.27193209528923035
2100,0.021861964836716652
2160,0.009178410284221172
2220,0.017223089933395386
2280,0.06047346070408821
2340,0.012060503475368023
2400,0.002373278373852372
2460,0.004291674587875605
2520,0.002494745422154665
2580,0.0047804745845496655
2640,0.004027275368571281
2700,0.0013152286410331726
2760,0.02133384719491005
2820,0.0036403269041329622
2880,0.0013483775546774268
2940,0.0012188315158709884
3000,0.0017697915900498629
